"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pagename","Input.post_id","Input.comment_id","Input.comment","Answer.Language","Answer.question","Approve","Reject"
"37AQKJ12TXP599UQYNNJUO9IUJZTT4","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3WZ36BJEV3H807Y3O41ZJEZJ4Z3TBP","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:54:24 PDT 2017","Sat Oct 07 12:56:45 PDT 2017","Tue Oct 10 12:56:45 PDT 2017","Sat Oct 07 13:57:33 PDT 2017","","","141","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_862791797221415","EsRaa Ashraf","wsj|8304333127_10156668072748128|10156668072748128_862791797221415|EsRaa Ashraf","5"
"341YLJU21I0LGWK2LW4JFUYJJP6I2K","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","351SEKWQS0IX2963T3RTSQSRDCJMDO","A12SMSQ6D5227J","Approved","Sat Oct 07 12:53:52 PDT 2017","Sat Oct 07 12:53:54 PDT 2017","Tue Oct 10 12:53:54 PDT 2017","Sat Oct 07 13:57:29 PDT 2017","","","2","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_1928300974090514","Aún no me aparece ","wsj|8304333127_10156668072748128|10156668072748128_1928300974090514|Aún no me aparece","6"
"341YLJU21I0LGWK2LW4JFUYJJP6I2K","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3L2IS5HSFAJP1T2PRZWIF5LF42OUN6","AMVBZXM810ZMA","Approved","Sat Oct 07 12:56:34 PDT 2017","Sat Oct 07 12:58:58 PDT 2017","Tue Oct 10 12:58:58 PDT 2017","Sat Oct 07 13:57:29 PDT 2017","","","144","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_1928300974090514","Aún no me aparece ","wsj|8304333127_10156668072748128|10156668072748128_1928300974090514|Aún no me aparece","6"
"341YLJU21I0LGWK2LW4JFUYJJP6I2K","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3N8OEVH1FRRC69I4WSKMVOTVCQ5OO2","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:54:15 PDT 2017","Sat Oct 07 12:56:36 PDT 2017","Tue Oct 10 12:56:36 PDT 2017","Sat Oct 07 13:57:30 PDT 2017","","","141","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_1928300974090514","Aún no me aparece ","wsj|8304333127_10156668072748128|10156668072748128_1928300974090514|Aún no me aparece","6"
"3BFF0DJK8XD4U9HB9NITKJDWS0LTSF","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","33LK57MYLT6335O45ICCVRA0TJBSZ5","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:53:42 PDT 2017","Sat Oct 07 12:54:23 PDT 2017","Tue Oct 10 12:54:23 PDT 2017","Sat Oct 07 13:57:42 PDT 2017","","","41","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_211028549433318","Stephanie Alston","wsj|8304333127_10156668072748128|10156668072748128_211028549433318|Stephanie Alston","5"
"3BFF0DJK8XD4U9HB9NITKJDWS0LTSF","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","392CY0QWG1SY6UXJFDS8XTR4JQ74IE","A3CCQGGJFEE0GU","Approved","Sat Oct 07 12:55:27 PDT 2017","Sat Oct 07 12:55:31 PDT 2017","Tue Oct 10 12:55:31 PDT 2017","Sat Oct 07 13:57:42 PDT 2017","","","4","100% (24/24)","100% (24/24)","100% (24/24)","wsj","8304333127_10156668072748128","10156668072748128_211028549433318","Stephanie Alston","wsj|8304333127_10156668072748128|10156668072748128_211028549433318|Stephanie Alston","5"
"3BFF0DJK8XD4U9HB9NITKJDWS0LTSF","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3YHH42UU5BGJX7NOHF2JD6TJJIL0L8","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:56:34 PDT 2017","Sat Oct 07 13:02:30 PDT 2017","Tue Oct 10 13:02:30 PDT 2017","Sat Oct 07 13:57:43 PDT 2017","","","356","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_211028549433318","Stephanie Alston","wsj|8304333127_10156668072748128|10156668072748128_211028549433318|Stephanie Alston","5"
"36FFXPMST9PZR8YN2CKVMV07KHNOH3","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","30IQTZXKAK7EX14DVY57O0O6QRUX0Q","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:55:40 PDT 2017","Sat Oct 07 12:58:14 PDT 2017","Tue Oct 10 12:58:14 PDT 2017","Sat Oct 07 13:57:32 PDT 2017","","","154","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_130077634400448","Danielle Mari Allas","wsj|8304333127_10156668072748128|10156668072748128_130077634400448|Danielle Mari Allas","5"
"36FFXPMST9PZR8YN2CKVMV07KHNOH3","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3LJ7UR74RHEQKV8ACT5021NL5P0N4C","A12SMSQ6D5227J","Approved","Sat Oct 07 12:55:22 PDT 2017","Sat Oct 07 12:55:24 PDT 2017","Tue Oct 10 12:55:24 PDT 2017","Sat Oct 07 13:57:32 PDT 2017","","","2","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_130077634400448","Danielle Mari Allas","wsj|8304333127_10156668072748128|10156668072748128_130077634400448|Danielle Mari Allas","5"
"36FFXPMST9PZR8YN2CKVMV07KHNOH3","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3TESA3PJ31B063CG6WQWBGFLMQBMM6","A166A2M31CW2C7","Approved","Sat Oct 07 12:54:23 PDT 2017","Sat Oct 07 12:54:28 PDT 2017","Tue Oct 10 12:54:28 PDT 2017","Sat Oct 07 13:57:32 PDT 2017","","","5","58% (14/24)","58% (14/24)","58% (14/24)","wsj","8304333127_10156668072748128","10156668072748128_130077634400448","Danielle Mari Allas","wsj|8304333127_10156668072748128|10156668072748128_130077634400448|Danielle Mari Allas","5"
"33Q5P9PUSPNK941EITHBR2AVRTLZC7","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","31QTRG6Q2TE6LNY7HF6ZMFWN050PYV","AMVBZXM810ZMA","Approved","Sat Oct 07 12:56:21 PDT 2017","Sat Oct 07 12:58:49 PDT 2017","Tue Oct 10 12:58:49 PDT 2017","Sat Oct 07 13:57:29 PDT 2017","","","148","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_2024021564493988","Jitu Thakare","wsj|8304333127_10156668072748128|10156668072748128_2024021564493988|Jitu Thakare","6"
"33Q5P9PUSPNK941EITHBR2AVRTLZC7","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","384PI804XS261KIE1OZKPS7EBCT0SM","A12SMSQ6D5227J","Approved","Sat Oct 07 12:56:46 PDT 2017","Sat Oct 07 12:56:49 PDT 2017","Tue Oct 10 12:56:49 PDT 2017","Sat Oct 07 13:57:29 PDT 2017","","","3","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_2024021564493988","Jitu Thakare","wsj|8304333127_10156668072748128|10156668072748128_2024021564493988|Jitu Thakare","6"
"33Q5P9PUSPNK941EITHBR2AVRTLZC7","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3SPJ0334214AZCV9M21FPJABR6UYJ4","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:54:01 PDT 2017","Sat Oct 07 12:55:12 PDT 2017","Tue Oct 10 12:55:12 PDT 2017","Sat Oct 07 13:57:29 PDT 2017","","","71","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_2024021564493988","Jitu Thakare","wsj|8304333127_10156668072748128|10156668072748128_2024021564493988|Jitu Thakare","6"
"3DIIW4IV8PWVJAZPPAN789VH332I4G","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","382M9COHEHGL7NPCY0TZPIR6QANUEH","AMVBZXM810ZMA","Approved","Sat Oct 07 12:56:14 PDT 2017","Sat Oct 07 12:58:45 PDT 2017","Tue Oct 10 12:58:45 PDT 2017","Sat Oct 07 13:57:43 PDT 2017","","","151","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_369713840129257","Kody Smith","wsj|8304333127_10156668072748128|10156668072748128_369713840129257|Kody Smith","5"
"3DIIW4IV8PWVJAZPPAN789VH332I4G","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3JAOYWH7VI51T1B1HBLC6HUCMMF9LT","A3KQEFX15OV461","Approved","Sat Oct 07 12:55:42 PDT 2017","Sat Oct 07 12:55:49 PDT 2017","Tue Oct 10 12:55:49 PDT 2017","Sat Oct 07 13:57:43 PDT 2017","","","7","100% (11/11)","100% (11/11)","100% (11/11)","wsj","8304333127_10156668072748128","10156668072748128_369713840129257","Kody Smith","wsj|8304333127_10156668072748128|10156668072748128_369713840129257|Kody Smith","5"
"3DIIW4IV8PWVJAZPPAN789VH332I4G","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3WSELTNVR333HXTBIQ13O3FDMHITAU","A12SMSQ6D5227J","Approved","Sat Oct 07 12:54:20 PDT 2017","Sat Oct 07 12:54:23 PDT 2017","Tue Oct 10 12:54:23 PDT 2017","Sat Oct 07 13:57:43 PDT 2017","","","3","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_369713840129257","Kody Smith","wsj|8304333127_10156668072748128|10156668072748128_369713840129257|Kody Smith","5"
"3BDORL6HKKEB7DFN8CNY5Z8WIC2RC6","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3PXX5PX6LXZ3LBZUI4AIO99RGAJABM","AMVBZXM810ZMA","Approved","Sat Oct 07 12:56:39 PDT 2017","Sat Oct 07 12:59:03 PDT 2017","Tue Oct 10 12:59:03 PDT 2017","Sat Oct 07 13:57:42 PDT 2017","","","144","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_2013384668885454","Bridget Stanley","wsj|8304333127_10156668072748128|10156668072748128_2013384668885454|Bridget Stanley","5"
"3BDORL6HKKEB7DFN8CNY5Z8WIC2RC6","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3RGU30DZTA9A5V6V3ZD4VON4IWGMJ2","A3KQEFX15OV461","Approved","Sat Oct 07 12:54:47 PDT 2017","Sat Oct 07 12:54:56 PDT 2017","Tue Oct 10 12:54:56 PDT 2017","Sat Oct 07 13:57:42 PDT 2017","","","9","100% (11/11)","100% (11/11)","100% (11/11)","wsj","8304333127_10156668072748128","10156668072748128_2013384668885454","Bridget Stanley","wsj|8304333127_10156668072748128|10156668072748128_2013384668885454|Bridget Stanley","5"
"3BDORL6HKKEB7DFN8CNY5Z8WIC2RC6","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3V5Q80FXIXS9DD0DQW2X08SHGUE32H","A1ZKYRW46JBCDV","Approved","Sat Oct 07 12:56:43 PDT 2017","Sat Oct 07 13:01:39 PDT 2017","Tue Oct 10 13:01:39 PDT 2017","Sat Oct 07 13:57:42 PDT 2017","","","296","100% (31/31)","100% (31/31)","100% (31/31)","wsj","8304333127_10156668072748128","10156668072748128_2013384668885454","Bridget Stanley","wsj|8304333127_10156668072748128|10156668072748128_2013384668885454|Bridget Stanley","5"
"3OQQD2WO8I7A1EGLPWIOY43BP36I3V","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3NJM2BJS4W7TIKX2LNOAPO44XHIPCN","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:55:54 PDT 2017","Sat Oct 07 12:58:23 PDT 2017","Tue Oct 10 12:58:23 PDT 2017","Sat Oct 07 13:57:49 PDT 2017","","","149","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_1361766627255842","Jerome Tiamzon oh para di ka na mashunga hahahaha","wsj|8304333127_10156668072748128|10156668072748128_1361766627255842|Jerome Tiamzon oh para di ka na mashunga hahahaha","6"
"3OQQD2WO8I7A1EGLPWIOY43BP36I3V","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3OCHAWUVGOLGARBHZRFP7K3F4P0XKW","AMVBZXM810ZMA","Approved","Sat Oct 07 12:56:57 PDT 2017","Sat Oct 07 12:59:22 PDT 2017","Tue Oct 10 12:59:22 PDT 2017","Sat Oct 07 13:57:49 PDT 2017","","","145","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_1361766627255842","Jerome Tiamzon oh para di ka na mashunga hahahaha","wsj|8304333127_10156668072748128|10156668072748128_1361766627255842|Jerome Tiamzon oh para di ka na mashunga hahahaha","6"
"3OQQD2WO8I7A1EGLPWIOY43BP36I3V","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3QILPRALQ5WR3WVCOWVDJD3Q7BX8N5","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:57:00 PDT 2017","Sat Oct 07 13:21:00 PDT 2017","Tue Oct 10 13:21:00 PDT 2017","Sat Oct 07 13:57:49 PDT 2017","","","1440","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_1361766627255842","Jerome Tiamzon oh para di ka na mashunga hahahaha","wsj|8304333127_10156668072748128|10156668072748128_1361766627255842|Jerome Tiamzon oh para di ka na mashunga hahahaha","6"
"3PUOXASB574IB6UB697KPC9NL8IZ9Q","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3EKVH9QMEY57V52AJL89DHET7732DE","A12SMSQ6D5227J","Approved","Sat Oct 07 12:55:44 PDT 2017","Sat Oct 07 12:55:47 PDT 2017","Tue Oct 10 12:55:47 PDT 2017","Sat Oct 07 13:57:01 PDT 2017","","","3","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_266343793874044","Michaell Gallardo Xochitl Lozano miraaaaaa locooooo","wsj|8304333127_10156668072748128|10156668072748128_266343793874044|Michaell Gallardo Xochitl Lozano miraaaaaa locooooo","6"
"3PUOXASB574IB6UB697KPC9NL8IZ9Q","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3RXCAC0YIRQLT4EQ1SIITTUT6ZB8GX","A2T5CROJ0FWIJY","Approved","Sat Oct 07 12:56:45 PDT 2017","Sat Oct 07 12:57:09 PDT 2017","Tue Oct 10 12:57:09 PDT 2017","Sat Oct 07 13:57:01 PDT 2017","","","24","100% (16/16)","100% (16/16)","100% (16/16)","wsj","8304333127_10156668072748128","10156668072748128_266343793874044","Michaell Gallardo Xochitl Lozano miraaaaaa locooooo","wsj|8304333127_10156668072748128|10156668072748128_266343793874044|Michaell Gallardo Xochitl Lozano miraaaaaa locooooo","5|6"
"3PUOXASB574IB6UB697KPC9NL8IZ9Q","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3Y5140Z9DXHKVNJ2DXKW0R2ZAM2PIP","A3KQEFX15OV461","Approved","Sat Oct 07 12:55:34 PDT 2017","Sat Oct 07 12:55:42 PDT 2017","Tue Oct 10 12:55:42 PDT 2017","Sat Oct 07 13:57:01 PDT 2017","","","8","100% (11/11)","100% (11/11)","100% (11/11)","wsj","8304333127_10156668072748128","10156668072748128_266343793874044","Michaell Gallardo Xochitl Lozano miraaaaaa locooooo","wsj|8304333127_10156668072748128|10156668072748128_266343793874044|Michaell Gallardo Xochitl Lozano miraaaaaa locooooo","6"
"3W9XHF7WGKW66Q434E9RTXMMB68KTP","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3I02618YA07P4EE27E9AJUQA4HPPUX","A166A2M31CW2C7","Approved","Sat Oct 07 12:56:11 PDT 2017","Sat Oct 07 12:56:17 PDT 2017","Tue Oct 10 12:56:17 PDT 2017","Sat Oct 07 13:57:05 PDT 2017","","","6","58% (14/24)","58% (14/24)","58% (14/24)","wsj","8304333127_10156668072748128","10156668072748128_1639865796085761","Sammy Rae Sammi Clark","wsj|8304333127_10156668072748128|10156668072748128_1639865796085761|Sammy Rae Sammi Clark","5"
"3W9XHF7WGKW66Q434E9RTXMMB68KTP","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3UNH76FOCS600K1UPZE75B2SV0PYM8","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:54:12 PDT 2017","Sat Oct 07 12:56:18 PDT 2017","Tue Oct 10 12:56:18 PDT 2017","Sat Oct 07 13:57:05 PDT 2017","","","126","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_1639865796085761","Sammy Rae Sammi Clark","wsj|8304333127_10156668072748128|10156668072748128_1639865796085761|Sammy Rae Sammi Clark","5"
"3W9XHF7WGKW66Q434E9RTXMMB68KTP","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:16 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:16 PDT 2017","","","3YDGXNSEOZV5HOL66RGHK4XQGU284A","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:56:35 PDT 2017","Sat Oct 07 13:07:45 PDT 2017","Tue Oct 10 13:07:45 PDT 2017","Sat Oct 07 13:57:05 PDT 2017","","","670","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_1639865796085761","Sammy Rae Sammi Clark","wsj|8304333127_10156668072748128|10156668072748128_1639865796085761|Sammy Rae Sammi Clark","5"
